method,city,period,seed,n_users,n_users_overlap,k,ari,silhouette,dbi,csr,ts
dynec,City-A,2024-04,1,800,800.0,8,0.6047290215690272,0.4990577327552191,0.7298520774295367,0.03,0.019352322667878837
dynec,City-A,2024-05,1,800,800.0,8,0.5299144767085879,0.4957145068298118,0.736255316426556,0.02625,0.012842876386090647
dynec,City-A,2024-06,1,800,800.0,8,0.5042859406337047,0.5062212293706244,0.7219067050594865,0.0275,0.015525404183132219
dynec,City-A,2024-07,1,800,800.0,8,0.44473452160755234,0.49235048032368567,0.7346319700231032,0.02625,0.01326893313026194
dynec,City-A,2024-08,1,800,800.0,8,0.39442653136320566,0.47899791632372635,0.7530730471912033,0.02625,0.014088489706819711
dynec,City-A,2024-09,1,800,800.0,8,0.3720672878130837,0.4758434678844845,0.767355598704093,0.0225,0.0125942599630117
dynec,City-A,2024-10,1,800,800.0,8,0.3721095741419252,0.47257360079607497,0.7740169718691243,0.02,0.00451084899756834
dynec,City-A,2024-11,1,800,800.0,8,0.37321705314568926,0.475597936737849,0.7709630210452711,0.01,0.004188553636972275
dynec,City-A,2024-12,1,800,800.0,8,0.36703725771017764,0.4714158017768414,0.7756709623157715,0.01625,0.004429295203135128
dynec,City-B,2024-01,1,500,,8,0.6865601756246661,0.49777459401057245,0.6931902143265958,,
dynec,City-B,2024-02,1,500,500.0,8,0.6924550841172713,0.5005327478931723,0.6529696782597743,0.04,0.008196222200380049
dynec,City-B,2024-03,1,500,500.0,8,0.6728310411254039,0.507842600784853,0.6322864286779502,0.034,0.0011575582141391378
dynec,City-B,2024-04,1,500,500.0,8,0.6470739811821131,0.4915885631019716,0.6572749521123178,0.034,0.003223009591104994
dynec,City-B,2024-05,1,500,500.0,8,0.6409840678997996,0.49981862288379775,0.6674376610158806,0.032,0.002109246774796122
dynec,City-B,2024-06,1,500,500.0,8,0.6175148641095112,0.4991522884891689,0.6709947593089962,0.032,0.0012044835495744906
dynec,City-B,2024-07,1,500,500.0,8,0.6082719720170773,0.4892317511295804,0.7117396176568327,0.04,0.004476306868781168
dynec,City-B,2024-08,1,500,500.0,8,0.581620787073489,0.49834659247507446,0.7194803728811303,0.024,0.0040621508865577435
dynec,City-B,2024-09,1,500,500.0,8,0.5767924804348032,0.485588883597824,0.7190785169020915,0.028,0.020687029612951782
dynec,City-B,2024-10,1,500,500.0,8,0.5793586169948317,0.4908936800060467,0.6998149038005272,0.016,0.001427637381335868
dynec,City-B,2024-11,1,500,500.0,8,0.5954027975358901,0.4942083596033193,0.6908471555557493,0.034,0.0012466382286746402
dynec,City-B,2024-12,1,500,500.0,8,0.5907621129118796,0.4860361681159484,0.7233333260507653,0.05,0.0031371836436152457
dynec,City-C,2024-01,1,650,,8,0.8545549250326874,0.5905970130795878,0.5834609836845327,,
dynec,City-C,2024-02,1,650,650.0,8,0.8335267214229554,0.5994019931625947,0.5680171604418258,0.012307692307692308,0.01086069212835099
dynec,City-C,2024-03,1,650,650.0,8,0.8156379304333959,0.5945096377293092,0.5737529777594,0.010769230769230769,0.004724466638858718
dynec,City-C,2024-04,1,650,650.0,8,0.7590146274126899,0.594214444664604,0.5822406779072234,0.018461538461538463,0.007805884022307159
dynec,City-C,2024-05,1,650,650.0,8,0.7208214904680393,0.5933921231330099,0.5836654580071912,0.024615384615384615,0.01878403304616682
dynec,City-C,2024-06,1,650,650.0,8,0.6649773198201621,0.5956287674664548,0.5796121860941441,0.018461538461538463,0.007668612727352107
dynec,City-C,2024-07,1,650,650.0,8,0.611454218327441,0.5832596803953211,0.5953879355218518,0.013846153846153847,0.004747473883496678
dynec,City-C,2024-08,1,650,650.0,8,0.5767601332535742,0.584640650029974,0.5931468474470147,0.013846153846153847,0.003505491566116789
dynec,City-C,2024-09,1,650,650.0,8,0.5473135460798146,0.5846120174840096,0.5870618067104216,0.016923076923076923,0.007230909817271973
dynec,City-C,2024-10,1,650,650.0,8,0.5479308639209113,0.5901963621527009,0.5762461415339898,0.010769230769230769,0.002275556828546587
dynec,City-C,2024-11,1,650,650.0,8,0.5333005051696609,0.5930869638182665,0.5761481728815995,0.015384615384615385,0.00249523188491937
dynec,City-C,2024-12,1,650,650.0,8,0.5479696951950503,0.582222368691803,0.5942941063618339,0.018461538461538463,0.003918190662720856
dynec-gat-gru,City-A,2024-01,1,800,,8,0.5348242854436238,0.4421644216283386,0.707517789003121,,
dynec-gat-gru,City-A,2024-02,1,800,800.0,8,0.5876291871941416,0.5154120217855076,0.649424102202911,0.13375,0.1104352335409702
dynec-gat-gru,City-A,2024-03,1,800,800.0,8,0.7863070532348647,0.6062406617127043,0.5623315073321888,0.165,0.031116515467591314
dynec-gat-gru,City-A,2024-04,1,800,800.0,8,0.5542801619690855,0.5124873594191084,0.6629186565547718,0.185,0.05454264625218084
dynec-gat-gru,City-A,2024-05,1,800,800.0,8,0.4933516348931315,0.7970328688789274,0.42640897183017723,0.31125,0.314045980327365
dynec-gat-gru,City-A,2024-06,1,800,800.0,8,0.45466893422960136,0.8127262111843195,0.3956377866565087,0.03,0.019503151928079544
dynec-gat-gru,City-A,2024-07,1,800,800.0,8,0.394977941224966,0.8301829804285269,0.413215966302055,0.0525,0.014898030829300862
dynec-gat-gru,City-A,2024-08,1,800,800.0,8,0.3285782759999558,0.827677025596678,0.39840800425643713,0.04375,0.017483795592252507
dynec-gat-gru,City-A,2024-09,1,800,800.0,8,0.30497065716049404,0.832844118463267,0.38232314910125575,0.02875,0.015724228358379857
dynec-gat-gru,City-A,2024-10,1,800,800.0,8,0.30344723060052625,0.8528505861305544,0.3409007804715978,0.03,0.009206755415466849
dynec-gat-gru,City-A,2024-11,1,800,800.0,8,0.30463666068473216,0.8680407929639833,0.2888614535419487,0.01625,0.003970996324357152
dynec-gat-gru,City-A,2024-12,1,800,800.0,8,0.30323614612093613,0.8870132647829685,0.2585901144166166,0.00875,0.004888214487036895
dynec-gat-gru,City-B,2024-01,1,500,,8,0.5217212116630464,0.32120746730628424,0.618824412027742,,
dynec-gat-gru,City-B,2024-02,1,500,500.0,8,0.6985935701663736,0.6546541313567593,0.40125076769529344,0.528,0.10416662052497724
dynec-gat-gru,City-B,2024-03,1,500,500.0,8,0.709610890877429,0.7140018521941965,0.3558488749236478,0.074,0.05113247339963106
dynec-gat-gru,City-B,2024-04,1,500,500.0,8,0.7366889382409931,0.7435223374782256,0.3744438228045602,0.08,0.0215526337640646
dynec-gat-gru,City-B,2024-05,1,500,500.0,8,0.7145012098146387,0.8185552950570668,0.2713396205859262,0.238,0.1193326068037431
dynec-gat-gru,City-B,2024-06,1,500,500.0,8,0.710451290245117,0.8366691629894298,0.25653556109728104,0.036,0.010929137478801712
dynec-gat-gru,City-B,2024-07,1,500,500.0,8,0.6824722644567535,0.8425522703994034,0.2821828718699102,0.032,0.006901372115831521
dynec-gat-gru,City-B,2024-08,1,500,500.0,8,0.660537165403318,0.8482585617764837,0.2694615829672291,0.034,0.0073901956842991915
dynec-gat-gru,City-B,2024-09,1,500,500.0,8,0.6430700571795802,0.8626842342816273,0.2486311336744581,0.01,0.0058786837541690605
dynec-gat-gru,City-B,2024-10,1,500,500.0,8,0.6496416846917776,0.8722577956808031,0.2532462325998316,0.008,0.004950162955573923
dynec-gat-gru,City-B,2024-11,1,500,500.0,8,0.6523099713493709,0.8881666886778458,0.2189622586823342,0.012,0.006060055951615002
dynec-gat-gru,City-B,2024-12,1,500,500.0,8,0.6531585314122386,0.8962292732988846,0.1974969646700005,0.006,0.005447097899972193
dynec-gat-gru,City-C,2024-01,1,650,,8,0.556857149298404,0.5069286045706374,0.6279149143388782,,
dynec-gat-gru,City-C,2024-02,1,650,650.0,8,0.7221459861321246,0.6128666258166514,0.559952991991411,0.2676923076923077,0.10900870608389557
dynec-gat-gru,City-C,2024-03,1,650,650.0,8,0.6509483704445579,0.7081071534855774,0.3797145689135481,0.42153846153846153,0.15445177385349837
dynec-gat-gru,City-C,2024-04,1,650,650.0,8,0.5742355866047256,0.7381352031137351,0.3617018434131601,0.05384615384615385,0.026993799667834457
dynec-gat-gru,City-C,2024-05,1,650,650.0,8,0.5347903412219757,0.7561769742480781,0.36225754303627666,0.038461538461538464,0.010574256208172086
dynec-gat-gru,City-C,2024-06,1,650,650.0,8,0.5108163204388838,0.7561630034796033,0.3808828249989318,0.027692307692307693,0.005456958789535858
dynec-gat-gru,City-C,2024-07,1,650,650.0,8,0.4866720031385128,0.752280335830567,0.37651514880190845,0.05384615384615385,0.005158816396650715
dynec-gat-gru,City-C,2024-08,1,650,650.0,8,0.4875035060253291,0.7549552512609136,0.3815231377954877,0.04,0.003620367353527732
dynec-gat-gru,City-C,2024-09,1,650,650.0,8,0.4635082564547744,0.7667600517159652,0.36685739120435656,0.046153846153846156,0.0036861166222442194
dynec-gat-gru,City-C,2024-10,1,650,650.0,8,0.4833257400968864,0.7783401471023985,0.3505757747798668,0.026153846153846153,0.003392691180901637
dynec-gat-gru,City-C,2024-11,1,650,650.0,8,0.5055091733248157,0.7986052449601364,0.3234431442373347,0.026153846153846153,0.0021497454272396206
dynec-gat-gru,City-C,2024-12,1,650,650.0,8,0.5063869044962375,0.8130764714341603,0.31186264627594273,0.009230769230769232,0.002768565655187054
dynec-gat-gru-stable,City-A,2024-01,1,800,,8,0.43152716512958283,0.3543484795909391,1.0698199720800725,,
dynec-gat-gru-stable,City-A,2024-02,1,800,800.0,8,0.422570008127968,0.362636372042862,0.906460004691227,0.2575,0.014856801012168495
dynec-gat-gru-stable,City-A,2024-03,1,800,800.0,8,0.493935376380869,0.3459464854176028,0.9634229785198899,0.22375,0.013191788539900084
dynec-gat-gru-stable,City-A,2024-04,1,800,800.0,8,0.5109805990667979,0.43335051810647357,0.9822660763771852,0.13875,0.01361551398473357
dynec-gat-gru-stable,City-A,2024-05,1,800,800.0,8,0.4762259141624423,0.4474654667812065,0.8260960456633649,0.0575,0.010429006717796065
dynec-gat-gru-stable,City-A,2024-06,1,800,800.0,8,0.45966571912999604,0.40585678036336004,1.2265049784038082,0.1075,0.009770765318117809
dynec-gat-gru-stable,City-A,2024-07,1,800,800.0,8,0.2909061568999433,0.37814361993788687,1.1208210247255475,0.1975,0.009543964173367699
dynec-gat-gru-stable,City-A,2024-08,1,800,800.0,8,0.35210102606944377,0.41856384526820406,0.9094513480692255,0.1175,0.01006156025441709
dynec-gat-gru-stable,City-A,2024-09,1,800,800.0,8,0.34971959568259886,0.4629874969895819,0.7823631665080579,0.06125,0.007465009304594601
dynec-gat-gru-stable,City-A,2024-10,1,800,800.0,8,0.3616223980975637,0.5423835254628537,0.6253078898718822,0.06,0.007329869066034662
dynec-gat-gru-stable,City-A,2024-11,1,800,800.0,8,0.33260455984945847,0.533700720783473,0.6300447854693959,0.0525,0.006900610099179243
dynec-gat-gru-stable,City-A,2024-12,1,800,800.0,8,0.3263418274181072,0.5710937153178886,0.6460492527403282,0.05,0.00631822535258871
dynec-gat-gru-stable,City-B,2024-01,1,500,,8,0.802748195528652,0.5516663858732259,0.5302253514477806,,
dynec-gat-gru-stable,City-B,2024-02,1,500,500.0,8,0.5520555718384856,0.2927337057769938,0.612114862158778,0.368,0.05799881755263818
dynec-gat-gru-stable,City-B,2024-03,1,500,500.0,8,0.6269639592022441,0.6406813151797717,0.4523088417458676,0.216,0.021625238881908572
dynec-gat-gru-stable,City-B,2024-04,1,500,500.0,8,0.6210228763213744,0.5272737009689727,0.48828399447397747,0.08,0.016027184219942668
dynec-gat-gru-stable,City-B,2024-05,1,500,500.0,8,0.6536202632984811,0.5913979658309396,0.4679574873275379,0.056,0.013634098918999025
dynec-gat-gru-stable,City-B,2024-06,1,500,500.0,8,0.7300928730827798,0.6952493955307923,0.3279485452471436,0.126,0.012632105447479294
dynec-gat-gru-stable,City-B,2024-07,1,500,500.0,8,0.7429819902854086,0.7280935474311321,0.31186633770100214,0.032,0.009844572748629056
dynec-gat-gru-stable,City-B,2024-08,1,500,500.0,8,0.7233328739275077,0.7782224934396134,0.2719758784725659,0.056,0.007712997257298418
dynec-gat-gru-stable,City-B,2024-09,1,500,500.0,8,0.7290179225822665,0.7764049999413646,0.27362263887567223,0.022,0.006607386239827674
dynec-gat-gru-stable,City-B,2024-10,1,500,500.0,8,0.7997748901699099,0.7179752265640386,0.3989985290837865,0.082,0.005285234793390615
dynec-gat-gru-stable,City-B,2024-11,1,500,500.0,8,0.8360550154133096,0.7701098829821866,0.9586892533231961,0.026,0.003502626805015126
dynec-gat-gru-stable,City-B,2024-12,1,500,500.0,8,0.840755457858206,0.7733907305195571,1.4087731718863852,0.012,0.0024016516210189852
dynec-gat-gru-stable,City-C,2024-01,1,650,,8,0.5796900362511982,0.4006078360099041,0.6179469440124875,,
dynec-gat-gru-stable,City-C,2024-02,1,650,650.0,8,0.5481071035498796,0.6155110468769335,0.5646967667374594,0.09076923076923077,0.027388880780940192
dynec-gat-gru-stable,City-C,2024-03,1,650,650.0,8,0.6560225673875412,0.6376921794562816,0.49325786527566856,0.37538461538461537,0.023189555517536337
dynec-gat-gru-stable,City-C,2024-04,1,650,650.0,8,0.6225357174684043,0.6759361689757798,0.4598795452569264,0.010769230769230769,0.021996757006752785
dynec-gat-gru-stable,City-C,2024-05,1,650,650.0,8,0.5860857468184908,0.7107807763153502,0.4010547207185593,0.1,0.016195474556444954
dynec-gat-gru-stable,City-C,2024-06,1,650,650.0,8,0.5431714460021249,0.7300378587716928,0.37368102284303056,0.003076923076923077,0.01055162390394349
dynec-gat-gru-stable,City-C,2024-07,1,650,650.0,8,0.5079951367557963,0.722905016887098,0.38209987684630536,0.0015384615384615385,0.01056327128729746
dynec-gat-gru-stable,City-C,2024-08,1,650,650.0,8,0.47528752278051506,0.5998301991063926,0.43720643729312386,0.004615384615384616,0.012445487266771277
dynec-gat-gru-stable,City-C,2024-09,1,650,650.0,8,0.4779334216881053,0.7023719245173558,0.4055675538246038,0.07076923076923076,0.012821651220217873
dynec-gat-gru-stable,City-C,2024-10,1,650,650.0,8,0.49058294611005415,0.7251424018887571,0.39427060006155273,0.018461538461538463,0.014077927443431051
dynec-gat-gru-stable,City-C,2024-11,1,650,650.0,8,0.4970286225546348,0.7315372164042333,0.3968880687927721,0.004615384615384616,0.00901183343938533
dynec-gat-gru-stable,City-C,2024-12,1,650,650.0,8,0.49524237521112974,0.729503546558634,0.41668496519060627,0.006153846153846154,0.004463098888303004
kmeans,City-A,2024-01,2,800,,8,0.5644662199950585,0.42764570594082085,0.8865339544279522,,
kmeans,City-A,2024-02,2,800,800.0,8,0.5580724557444865,0.44170478512629935,0.8645052648557423,0.1525,1.369043605217361
kmeans,City-A,2024-03,2,800,800.0,8,0.5146056413772572,0.4315433783883085,0.9142381225086017,0.21625,1.9413487188737988
kmeans,City-A,2024-04,2,800,800.0,8,0.536731316884351,0.4538845462230443,0.8552493231958466,0.295,2.648313859272928
kmeans,City-A,2024-05,2,800,800.0,8,0.3263236559843974,0.3462570946730332,1.008552729027221,0.49125,4.410115875823139
kmeans,City-A,2024-06,2,800,800.0,8,0.43067896021701,0.4232177605312545,0.9013814002575191,0.40875,3.6694857287383367
kmeans,City-A,2024-07,2,800,800.0,8,0.3258518878575468,0.40368115483395994,0.9294963818062073,0.3375,3.0298506017105535
kmeans,City-A,2024-08,2,800,800.0,8,0.2596773280580618,0.3583254236584596,1.070544950315451,0.43875,3.938805782223719
kmeans,City-A,2024-09,2,800,800.0,8,0.2930753073598471,0.3987000537469607,0.9452923326203497,0.345,3.0971806150818986
kmeans,City-A,2024-10,2,800,800.0,8,0.26247230825708917,0.3636127472080402,0.979152366660216,0.42875,3.8490324310619246
kmeans,City-A,2024-11,2,800,800.0,8,0.28813167942678275,0.37107421236458793,0.9872025485839822,0.1475,1.324156929636464
kmeans,City-A,2024-12,2,800,800.0,8,0.2448335048108289,0.36878410001783807,1.0633181582092095,0.39375,3.5348257019956453
kmeans,City-B,2024-01,2,500,,8,0.9546288727589437,0.6295797430393945,0.5121464578211399,,
kmeans,City-B,2024-02,2,500,500.0,8,0.7532412011385915,0.49773751817589135,1.0108283869970593,0.286,2.567517843227313
kmeans,City-B,2024-03,2,500,500.0,8,0.9415170538821226,0.6378668636705734,0.49090372325351356,0.286,2.567517843227313
kmeans,City-B,2024-04,2,500,500.0,8,0.9291445419398489,0.6271140717838628,0.5028816400610586,0.006,0.0538640106970765
kmeans,City-B,2024-05,2,500,500.0,8,0.7527591210294774,0.5301345600147618,0.7235442777766677,0.164,1.4722829590534243
kmeans,City-B,2024-06,2,500,500.0,8,0.759678028997203,0.5046483551853865,0.7606452091104471,0.144,1.292736256729836
kmeans,City-B,2024-07,2,500,500.0,8,0.8555020060510251,0.5766432697031871,0.6923213680038888,0.202,1.813421693468242
kmeans,City-B,2024-08,2,500,500.0,8,0.5755726918519685,0.5401867204622892,0.7595076813440702,0.31,2.7829738860156192
kmeans,City-B,2024-09,2,500,500.0,8,0.8204362657103889,0.5906739259131599,0.5517681879865803,0.264,2.370016470671366
kmeans,City-B,2024-10,2,500,500.0,8,0.7750703009098961,0.5287324611916508,0.7478119738140823,0.156,1.400464278123989
kmeans,City-B,2024-11,2,500,500.0,8,0.6996850501583636,0.5440119517224009,0.6762514872980949,0.254,2.280243119509572
kmeans,City-B,2024-12,2,500,500.0,8,0.7091836900653915,0.5220429292868928,0.7293977780907777,0.062,0.5565947772031239
kmeans,City-C,2024-01,2,650,,8,0.6701290066555129,0.45175186930133243,0.8742503933658634,,
kmeans,City-C,2024-02,2,650,650.0,8,0.6867970303860933,0.4827903088101873,0.7888181924169058,0.2353846153846154,2.113126573500693
kmeans,City-C,2024-03,2,650,650.0,8,0.6742127872275415,0.47934780353134593,0.7921522766215847,0.013846153846153847,0.12430156314709961
kmeans,City-C,2024-04,2,650,650.0,8,0.6247211426816983,0.4801815651213525,0.7927576776659039,0.021538461538461538,0.1933579871177105
kmeans,City-C,2024-05,2,650,650.0,8,0.5547212530846457,0.4275039711667651,0.8478907924922937,0.39076923076923076,3.508066337707033
kmeans,City-C,2024-06,2,650,650.0,8,0.5699124360792572,0.4842511638579789,0.8758183371087529,0.3984615384615385,3.577122761677644
kmeans,City-C,2024-07,2,650,650.0,8,0.47043799235332934,0.40643929441404164,0.9028904273256979,0.3630769230769231,3.259463211412834
kmeans,City-C,2024-08,2,650,650.0,8,0.43505906500687463,0.40185398611382356,0.9151318594992701,0.015384615384615385,0.13811284794122178
kmeans,City-C,2024-09,2,650,650.0,8,0.4615495238019181,0.4491151962053555,0.8422440561361233,0.4,3.5909340464717667
kmeans,City-C,2024-10,2,650,650.0,8,0.45710602649389026,0.46548509504828767,0.8059470239908614,0.10615384615384615,0.9529786507944303
kmeans,City-C,2024-11,2,650,650.0,8,0.42241833218631575,0.40349708600225254,0.9157314161802841,0.4107692307692308,3.6876130400306213
kmeans,City-C,2024-12,2,650,650.0,8,0.4801564842468948,0.4188667794468899,0.8955538499905743,0.23384615384615384,2.099315288706571
spectral,City-A,2024-01,2,800,,8,1.0,0.9972063927069215,0.02175065493107453,,
spectral,City-A,2024-02,2,800,800.0,8,1.0,0.999499522785503,0.004546723224867138,0.6825,6.127031216792452
spectral,City-A,2024-03,2,800,800.0,8,0.9029055583671144,0.9617092359203687,0.17645963129714873,0.76375,6.85643969498203
spectral,City-A,2024-04,2,800,800.0,8,0.8545608341767746,0.99781933912694,0.009953838943060223,0.5825,5.229297705174511
spectral,City-A,2024-05,2,800,800.0,8,0.7733080392057667,0.9876662125518982,0.03411658858731206,0.565,5.072194340641371
spectral,City-A,2024-06,2,800,800.0,8,0.5573976098683703,0.9967427154345131,0.01170005805231637,0.89875,8.06837993566625
spectral,City-A,2024-07,2,800,800.0,8,0.6169966837388224,0.978188493406361,0.04869401024081706,0.77625,6.968656383934271
spectral,City-A,2024-08,2,800,800.0,8,0.5195738416961747,0.9320432932338104,0.19455023539852934,0.83,7.451188146428915
spectral,City-A,2024-09,2,800,800.0,8,0.47308145609078545,0.9637317899578811,0.08151115216385403,0.89875,8.06837993566625
spectral,City-A,2024-10,2,800,800.0,8,0.4166512436804711,0.9963042323154943,0.016332937712776576,0.89375,8.023493260085354
spectral,City-A,2024-11,2,800,800.0,8,0.4177731586500384,0.9978979369829417,0.02029093356672273,0.52,4.668214260413297
spectral,City-A,2024-12,2,800,800.0,8,0.4177731586500384,0.9951667113679075,0.04018366599211934,0.48875,4.38767253803269
spectral,City-B,2024-01,2,500,,8,1.0,0.9999957373871314,8.492861142003187e-05,,
spectral,City-B,2024-02,2,500,500.0,8,1.0,0.9999999921653518,1.4622086941841535e-07,0.0,0.0
spectral,City-B,2024-03,2,500,500.0,8,0.9943117068835401,0.999999909376829,1.2601251001988037e-06,1.0,8.977335116179416
spectral,City-B,2024-04,2,500,500.0,8,0.9684778367490855,0.9967781446392153,0.01459079277836492,0.714,6.409817272952104
spectral,City-B,2024-05,2,500,500.0,8,0.6184268471788416,0.9891967855333161,0.03427048178162333,1.0,8.977335116179416
spectral,City-B,2024-06,2,500,500.0,8,0.34985774038944784,0.9998235477612787,0.003130684079826744,0.85,7.630734848752505
spectral,City-B,2024-07,2,500,500.0,8,0.3511574921680022,0.9968834090870373,0.14643633942916948,0.168,1.508192299518142
spectral,City-B,2024-08,2,500,500.0,8,0.3358997679304023,0.9983890703025261,0.009540631890840614,1.0,8.977335116179416
spectral,City-B,2024-09,2,500,500.0,8,0.3370476773820293,0.9902174853288027,0.5973129394999102,0.904,8.115510945026193
spectral,City-B,2024-10,2,500,500.0,8,0.3650126086319429,0.9893399973656328,0.08433784087166388,0.906,8.133465615258553
spectral,City-B,2024-11,2,500,500.0,8,0.35922080715299515,0.9936377206254312,0.06278923249487994,0.184,1.6518296613770127
spectral,City-B,2024-12,2,500,500.0,8,0.3595686997986395,0.9947776218737215,0.18717386976500103,0.148,1.3286455971945537
spectral,City-C,2024-01,2,650,,8,0.9964299087657505,0.9988231076570009,0.00409496561186514,,
spectral,City-C,2024-02,2,650,650.0,8,0.9964299087657505,0.9997609038669658,0.0013234413957053032,0.9,8.079601604561475
spectral,City-C,2024-03,2,650,650.0,8,0.7841651181422324,0.9977340895107767,0.006754152875798154,1.0,8.977335116179416
spectral,City-C,2024-04,2,650,650.0,8,0.8906563004294892,0.9956677274504976,0.014261989483778638,0.6723076923076923,6.035531455031393
spectral,City-C,2024-05,2,650,650.0,8,0.6845195084976622,0.9163988149474139,0.2368470199052534,0.9,8.079601604561475
spectral,City-C,2024-06,2,650,650.0,8,0.7747930897105187,0.9561608011054005,0.10076839611982649,0.6630769230769231,5.952663746266659
spectral,City-C,2024-07,2,650,650.0,8,0.6226970882235935,0.9495063471579117,0.13325086320720161,0.8907692307692308,7.996733895796743
spectral,City-C,2024-08,2,650,650.0,8,0.5740316053308421,0.9399827774846871,0.13954011288918128,0.8184615384615385,7.347603510473
spectral,City-C,2024-09,2,650,650.0,8,0.5501066827479638,0.9643740498151582,0.08256325560159616,0.8092307692307692,7.264735801708266
spectral,City-C,2024-10,2,650,650.0,8,0.5446873635304836,0.9493827791710892,0.11644603592741687,0.8892307692307693,7.9829226110026195
spectral,City-C,2024-11,2,650,650.0,8,0.5343134747853202,0.9681702373524079,0.07389585376467925,0.9,8.079601604561475
spectral,City-C,2024-12,2,650,650.0,8,0.5446873635304836,0.9587635832963378,0.08820044209122778,1.0,8.977335116179416
dec,City-A,2024-01,2,800,,8,0.40622747534374204,0.6213854128957338,0.5182595085953007,,
dec,City-A,2024-02,2,800,800.0,8,0.3485210936848578,0.5814701868905522,1.0157848331366797,0.39125,0.6537388066503671
dec,City-A,2024-03,2,800,800.0,8,0.22811821849905925,0.8481488857384618,0.2062836417180819,0.9975,1.3811478041633602
dec,City-A,2024-04,2,800,800.0,8,0.33044101074064575,0.6680924552718102,0.3911241532436291,0.8975,0.8374009396867567
dec,City-A,2024-05,2,800,800.0,8,0.3033831975483027,0.6652668488136269,0.4105913693057957,0.48,0.7326003343621835
dec,City-A,2024-06,2,800,800.0,8,0.29681204163513436,0.7152754670292042,0.5438437118060445,0.99125,0.5515128431841555
dec,City-A,2024-07,2,800,800.0,8,0.24260666769424824,0.6642752184852025,0.35238768351165733,0.96,1.8590897203155319
dec,City-A,2024-08,2,800,800.0,8,0.225018394727287,0.6159179734412513,0.46229507566619044,0.88,1.8983193058251169
dec,City-A,2024-09,2,800,800.0,8,0.20255098630894058,0.5849334841835687,1.211330928021414,0.9875,1.37559156649191
dec,City-A,2024-10,2,800,800.0,8,0.2025940858542438,0.766150567315589,0.1981590399477479,0.99375,2.6483635573455704
dec,City-A,2024-11,2,800,800.0,8,0.21001823384653084,0.7398832171430998,0.40468801716549896,0.9725,1.906217883390999
dec,City-A,2024-12,2,800,800.0,8,0.18932817766872564,0.479484930301894,0.5545322652284164,0.49625,0.8770876852513532
dec,City-B,2024-01,2,500,,8,0.2876392465359528,0.5799543168082079,0.5481981135813778,,
dec,City-B,2024-02,2,500,500.0,8,0.26241831564415613,0.4845067008551741,0.55225279815794,0.97,0.25870271601936734
dec,City-B,2024-03,2,500,500.0,8,0.14218351104922516,0.7713748107817225,0.2785716563114044,1.0,1.078673386964132
dec,City-B,2024-04,2,500,500.0,8,0.24532678685671316,0.628270068313287,0.782694118640019,0.988,1.5189604365515936
dec,City-B,2024-05,2,500,500.0,8,0.5063087456690301,0.4446157763991058,0.5613379272108406,0.61,0.38209714059759203
dec,City-B,2024-06,2,500,500.0,8,0.13594272078477912,0.7420119112226204,0.6321111554787369,0.956,1.4926779157839796
dec,City-B,2024-07,2,500,500.0,8,0.31817903845577833,0.6404728563144779,0.5090976248514453,0.962,1.9080758823438733
dec,City-B,2024-08,2,500,500.0,8,0.2470321817067133,0.8383147858119666,0.47219764241693873,0.9,1.1636244101678108
dec,City-B,2024-09,2,500,500.0,8,0.2642538283673745,0.49729692948876986,0.6232262015744432,0.99,0.9855341460631702
dec,City-B,2024-10,2,500,500.0,8,0.21869166619483463,0.7601971350466582,0.390910868192198,1.0,2.727758932378377
dec,City-B,2024-11,2,500,500.0,8,0.1351579527230158,0.6563110058964601,0.5632014268121972,0.982,0.8831630372832456
dec,City-B,2024-12,2,500,500.0,8,0.2728169080860831,0.6412647535246966,0.4670854436088301,0.912,1.3202585597146144
dec,City-C,2024-01,2,650,,8,0.31344345163551585,0.605310339406,0.3508174157268239,,
dec,City-C,2024-02,2,650,650.0,8,0.39906775716376286,0.37461305097705383,0.9882051287649931,0.5784615384615385,0.5804633222681806
dec,City-C,2024-03,2,650,650.0,8,0.2286465354593737,0.48841295377659943,0.8121965497457809,0.5384615384615384,0.8899729810429573
dec,City-C,2024-04,2,650,650.0,8,0.26865817743908704,0.6794891590426684,0.9018358255554189,0.8815384615384615,0.9206233031016045
dec,City-C,2024-05,2,650,650.0,8,0.258937576163528,0.5606149769673815,1.7293154912129292,0.4430769230769231,0.76886536984196
dec,City-C,2024-06,2,650,650.0,8,0.09330708831594633,0.46720134796697405,0.5528426182980537,0.44461538461538463,0.5652811135415231
dec,City-C,2024-07,2,650,650.0,8,0.23590662130197804,0.8146905760787364,0.2073504859438916,0.9969230769230769,1.4330870770605766
dec,City-C,2024-08,2,650,650.0,8,0.21586770192322574,0.7389069544478274,0.22642728616662197,0.9923076923076923,2.238905751631086
dec,City-C,2024-09,2,650,650.0,8,0.171028132132104,0.90940327165259,0.13161052578375831,1.0,1.4500125454913004
dec,City-C,2024-10,2,650,650.0,8,0.16860371467417892,0.866589026182589,0.1923614057248768,1.0,2.3123799840155703
dec,City-C,2024-11,2,650,650.0,8,0.2028164313441827,0.8007132373665569,0.21628036405859966,0.9923076923076923,2.486888771737157
dec,City-C,2024-12,2,650,650.0,8,0.2041980021148174,0.8116503303484048,0.29198952913495624,0.9892307692307692,1.7533382804867454
